item_id,order_id,product_id,quantity,unit_price,freight_value
ITEM-015531,ORD-001203,PROD-0356,3,1100.02,103.12
ITEM-015532,ORD-005056,PROD-0008,4,514.22,145.09
ITEM-015533,ORD-002485,PROD-0369,1,494.14,88.16
ITEM-015534,ORD-011977,PROD-0444,5,2858.24,49.03
ITEM-015535,ORD-004729,PROD-0081,4,1800.47,114.49
ITEM-015536,ORD-000164,PROD-0412,1,1903.94,20.54
ITEM-015537,ORD-012993,PROD-0791,4,1486.79,76.03
ITEM-015538,ORD-003588,PROD-0177,1,1663.64,95.04
ITEM-015539,ORD-013975,PROD-0857,1,1620.32,14.33
ITEM-015540,ORD-007282,PROD-0566,2,110.47,148.1
ITEM-015541,ORD-001690,PROD-0354,3,2103.74,38.7
ITEM-015542,ORD-006379,PROD-0823,2,446.63,133.11
ITEM-015543,ORD-012760,PROD-0161,4,1324.0,35.34
ITEM-015544,ORD-007254,PROD-0268,5,1113.89,109.08
ITEM-015545,ORD-004711,PROD-0814,2,1267.6,54.63
ITEM-015546,ORD-001334,PROD-0208,2,55.57,126.33
ITEM-015547,ORD-013636,PROD-0052,2,1423.5,128.43
ITEM-015548,ORD-014858,PROD-0056,3,1038.63,65.94
ITEM-015549,ORD-005518,PROD-0211,1,30.73,93.0
ITEM-015550,ORD-007680,PROD-0283,3,2077.66,42.24
ITEM-015551,ORD-010396,PROD-0272,2,2297.91,14.92
ITEM-015552,ORD-012403,PROD-0129,4,504.04,63.69
ITEM-015553,ORD-004964,PROD-0914,4,616.8,7.43
ITEM-015554,ORD-009106,PROD-0500,1,1740.24,41.89
ITEM-015555,ORD-012701,PROD-0299,2,1388.39,46.56
ITEM-015556,ORD-014135,PROD-0303,5,1302.41,125.46
ITEM-015557,ORD-004853,PROD-0937,5,714.61,90.49
ITEM-015558,ORD-010824,PROD-0132,4,966.36,36.9
ITEM-015559,ORD-010379,PROD-0454,3,611.19,46.8
ITEM-015560,ORD-003496,PROD-0998,2,1153.28,56.27
ITEM-015561,ORD-012434,PROD-0907,1,2206.48,7.32
ITEM-015562,ORD-000486,PROD-0359,2,778.08,140.21
ITEM-015563,ORD-007333,PROD-0195,2,1384.17,60.25
ITEM-015564,ORD-012888,PROD-0811,1,1649.7,41.34
ITEM-015565,ORD-007001,PROD-0293,5,1766.2,63.21
ITEM-015566,ORD-001267,PROD-0617,3,2517.16,96.89
ITEM-015567,ORD-000608,PROD-0864,3,1102.23,60.52
ITEM-015568,ORD-003980,PROD-0370,1,1380.02,34.39
ITEM-015569,ORD-009761,PROD-0927,3,1893.5,120.47
ITEM-015570,ORD-011157,PROD-0543,2,1294.75,110.66
ITEM-015571,ORD-010922,PROD-0596,4,2119.44,80.89
ITEM-015572,ORD-004630,PROD-0623,3,976.15,132.25
ITEM-015573,ORD-012180,PROD-0634,3,2522.33,131.48
ITEM-015574,ORD-002298,PROD-0624,3,693.51,32.83
ITEM-015575,ORD-011136,PROD-0258,2,442.24,79.82
ITEM-015576,ORD-011704,PROD-0383,1,1169.94,25.84
ITEM-015577,ORD-009439,PROD-0559,5,1080.91,68.23
ITEM-015578,ORD-005293,PROD-0722,4,2332.22,8.5
ITEM-015579,ORD-006739,PROD-0917,2,1217.79,33.19
ITEM-015580,ORD-005657,PROD-0697,1,2761.22,7.99
ITEM-015581,ORD-002037,PROD-0633,5,,144.44
ITEM-015582,ORD-007010,PROD-0996,1,1505.57,69.04
ITEM-015583,ORD-008496,PROD-0437,4,2584.86,37.72
ITEM-015584,ORD-002184,PROD-0510,4,2701.04,143.09
ITEM-015585,ORD-012134,PROD-0747,-1,1662.85,64.54
ITEM-015586,ORD-009457,PROD-0324,5,2195.82,71.24
ITEM-015587,ORD-012534,PROD-0766,2,1407.36,123.66
ITEM-015588,ORD-013914,PROD-0769,3,1334.17,125.25
ITEM-015589,ORD-000871,PROD-0393,5,1426.32,28.19
ITEM-015590,ORD-003396,PROD-0411,3,1497.3,103.64
ITEM-015591,ORD-014920,PROD-0962,4,2375.43,116.87
ITEM-015592,ORD-007716,PROD-0389,5,1509.77,41.34
ITEM-015593,ORD-008554,PROD-0150,5,2706.08,5.29
ITEM-015594,ORD-009373,PROD-0599,4,1567.61,83.77
ITEM-015595,ORD-008312,PROD-0844,3,1621.29,119.98
ITEM-015596,ORD-000932,PROD-0069,1,2728.91,65.32
ITEM-015597,ORD-004009,PROD-0143,3,1231.81,34.49
ITEM-015598,ORD-009314,PROD-0606,1,91.63,85.84
ITEM-015599,ORD-000732,PROD-9716,5,1549.53,10.41
ITEM-015600,ORD-003355,PROD-0474,5,2292.28,68.78
ITEM-015601,ORD-002896,PROD-0864,3,565.11,112.03
ITEM-015602,ORD-007321,PROD-0291,1,191.68,145.67
ITEM-015603,ORD-014660,PROD-0447,1,259.08,50.75
ITEM-015604,ORD-012170,PROD-0791,3,1002.29,15.04
ITEM-015605,ORD-011992,PROD-0630,5,2042.24,74.78
ITEM-015606,ORD-010735,PROD-0661,5,2099.11,85.38
ITEM-015607,ORD-003571,PROD-0155,4,2333.6,148.83
ITEM-015608,ORD-012762,PROD-0233,1,2936.49,79.62
ITEM-015609,ORD-011070,PROD-0328,2,1514.39,30.39
ITEM-015610,ORD-013956,PROD-0554,5,2828.83,121.9
ITEM-015611,ORD-010269,PROD-0558,3,1880.69,38.91
ITEM-015612,ORD-011428,PROD-0952,2,1570.22,91.26
ITEM-015613,ORD-013054,PROD-0548,4,2237.7,110.76
ITEM-015614,ORD-009297,PROD-0617,4,1530.11,27.06
ITEM-015615,ORD-012718,PROD-0741,4,2593.41,137.09
ITEM-015616,ORD-005155,PROD-0818,4,2095.61,48.78
ITEM-015617,ORD-005270,PROD-0918,3,2053.71,63.36
ITEM-015618,ORD-001386,PROD-0309,2,659.98,36.32
ITEM-015619,ORD-008965,PROD-0012,5,2165.56,92.27
ITEM-015620,ORD-002922,PROD-0386,5,585.22,98.29
ITEM-015621,ORD-006046,PROD-0339,5,2816.63,137.79
ITEM-015622,ORD-010684,PROD-0084,3,231.53,108.74
ITEM-015623,ORD-005754,PROD-0615,5,1263.87,6.9
ITEM-015624,ORD-014247,PROD-0707,3,2604.7,90.14
ITEM-015625,ORD-013603,PROD-0175,2,1493.71,97.19
ITEM-015626,ORD-009416,PROD-0020,2,1659.67,135.68
ITEM-015627,ORD-002484,PROD-0929,1,2953.69,61.34
ITEM-015628,ORD-009818,PROD-0508,1,933.31,115.2
ITEM-015629,ORD-001503,PROD-0787,4,1109.15,139.4
ITEM-015630,ORD-007190,PROD-0625,4,167.43,49.52
ITEM-015631,ORD-011038,PROD-0012,3,1539.85,12.56
ITEM-015632,ORD-004790,PROD-0858,2,2963.99,59.28
ITEM-015633,ORD-003793,PROD-0401,1,153.31,142.88
ITEM-015634,ORD-013360,PROD-0355,2,1246.0,64.61
ITEM-015635,ORD-011293,PROD-0364,4,2976.39,58.18
ITEM-015636,ORD-007626,PROD-0488,4,55.62,41.27
ITEM-015637,ORD-010263,PROD-0851,5,739.42,72.17
ITEM-015638,ORD-007058,PROD-0589,2,239.11,131.96
ITEM-015639,ORD-000616,PROD-0717,1,1210.3,97.3
ITEM-015640,ORD-014659,PROD-0194,1,,20.4
ITEM-015641,ORD-007638,PROD-9887,2,588.09,126.29
ITEM-015642,ORD-009492,PROD-0056,5,2953.25,82.16
ITEM-015643,ORD-001744,PROD-0680,4,2391.33,71.58
ITEM-015644,ORD-011296,PROD-0539,3,1692.54,24.26
ITEM-015645,ORD-003649,PROD-0207,1,542.79,33.03
ITEM-015646,ORD-005947,PROD-0109,0,2975.08,136.1
ITEM-015647,ORD-013265,PROD-0448,2,1587.74,125.72
ITEM-015648,ORD-005117,PROD-0291,5,1638.27,130.9
ITEM-015649,ORD-007925,PROD-0657,3,2159.92,51.66
ITEM-015650,ORD-009156,PROD-0737,1,1283.71,19.0
ITEM-015651,ORD-009033,PROD-0166,5,2009.4,114.87
ITEM-015652,ORD-003504,PROD-0610,2,1700.99,25.54
ITEM-015653,ORD-010006,PROD-0941,5,391.65,133.3
ITEM-015654,ORD-010688,PROD-0428,1,256.8,96.82
ITEM-015655,ORD-004269,PROD-0792,3,2164.52,83.68
ITEM-015656,ORD-009336,PROD-0553,3,608.96,46.41
ITEM-015657,ORD-002151,PROD-0948,5,2857.29,120.54
ITEM-015658,ORD-004772,PROD-0592,2,588.69,34.68
ITEM-015659,ORD-011361,PROD-0800,5,2272.3,113.86
ITEM-015660,ORD-007822,PROD-0848,5,2950.39,95.02
ITEM-015661,ORD-011464,PROD-0545,3,2502.15,53.53
ITEM-015662,ORD-006881,PROD-0017,4,1116.54,30.39
ITEM-015663,ORD-007079,PROD-0103,3,2945.84,87.14
ITEM-015664,ORD-014999,PROD-0680,3,2798.97,130.69
ITEM-015665,ORD-013743,PROD-0902,2,2960.05,13.05
ITEM-015666,ORD-007489,PROD-0901,5,614.61,95.86
ITEM-015667,ORD-010139,PROD-0248,5,2220.98,24.08
ITEM-015668,ORD-010754,PROD-0788,5,443.82,73.67
ITEM-015669,ORD-006634,PROD-0105,5,832.5,60.16
ITEM-015670,ORD-007304,PROD-0999,1,416.07,34.27
ITEM-015671,ORD-005425,PROD-0089,3,1933.29,90.88
ITEM-015672,ORD-010756,PROD-0812,3,2486.47,48.11
ITEM-015673,ORD-009789,PROD-0443,5,2731.81,103.3
ITEM-015674,ORD-003081,PROD-0929,1,1425.99,100.47
ITEM-015675,ORD-004951,PROD-0851,4,1640.19,36.62
ITEM-015676,ORD-014223,PROD-0690,3,823.29,95.97
ITEM-015677,ORD-009419,PROD-0522,5,2849.36,137.18
ITEM-015678,ORD-006651,PROD-0490,3,1671.64,43.94
ITEM-015679,ORD-014134,PROD-0782,1,2609.05,88.77
ITEM-015680,ORD-011688,PROD-0765,4,1983.74,92.89
ITEM-015681,ORD-012037,PROD-0561,5,2272.04,51.24
ITEM-015682,ORD-010599,PROD-0276,5,1221.62,35.53
ITEM-015683,ORD-001419,PROD-0362,1,1682.51,144.9
ITEM-015684,ORD-013886,PROD-0965,3,2970.79,65.21
ITEM-015685,ORD-002369,PROD-0529,3,2913.48,96.03
ITEM-015686,ORD-013891,PROD-0481,2,752.37,72.25
ITEM-015687,ORD-012876,PROD-0095,3,2129.91,12.94
ITEM-015688,ORD-003608,PROD-0400,1,1614.91,123.46
ITEM-015689,ORD-014745,PROD-0855,5,1514.94,56.87
ITEM-015690,ORD-012289,PROD-0796,5,1201.35,93.08
ITEM-015691,ORD-009170,PROD-0049,5,658.75,101.4
ITEM-015692,ORD-009251,PROD-0440,3,1412.16,60.92
ITEM-015693,ORD-005124,PROD-0831,3,1623.25,78.55
ITEM-015694,ORD-014398,PROD-0460,4,1466.28,107.27
ITEM-015695,ORD-001469,PROD-0518,1,1235.47,107.11
ITEM-015696,ORD-007680,PROD-0366,2,2538.49,72.18
ITEM-015697,ORD-014356,PROD-0231,2,488.05,40.25
ITEM-015698,ORD-006878,PROD-0863,2,2986.0,136.11
ITEM-015699,ORD-013903,PROD-0147,1,702.63,84.05
ITEM-015700,ORD-006389,PROD-0115,5,149.6,107.25
ITEM-015701,ORD-006619,PROD-0139,5,153.62,102.12
ITEM-015702,ORD-006034,PROD-0852,3,1185.0,51.15
ITEM-015703,ORD-001195,PROD-0599,1,1104.03,22.22
ITEM-015704,ORD-000916,PROD-0816,3,152.7,140.95
ITEM-015705,ORD-006766,PROD-0800,2,1521.24,77.57
ITEM-015706,ORD-010875,PROD-0727,1,2408.11,5.87
ITEM-015707,ORD-013970,PROD-0579,5,2829.23,73.18
ITEM-015708,ORD-010911,PROD-0963,2,1504.85,85.68
ITEM-015709,ORD-004198,PROD-0233,2,2561.17,105.71
ITEM-015710,ORD-008925,PROD-0581,5,2335.85,100.45
ITEM-015711,ORD-008626,PROD-0664,4,1114.94,24.57
ITEM-015712,ORD-004654,PROD-0255,2,115.32,146.45
ITEM-015713,ORD-001502,PROD-0582,3,2219.11,5.51
ITEM-015714,ORD-008263,PROD-0987,2,2092.01,74.19
ITEM-015715,ORD-005300,PROD-0034,3,2323.04,35.15
ITEM-015716,ORD-000975,PROD-0353,1,2045.99,143.46
ITEM-015717,ORD-002855,PROD-0661,3,391.63,20.06
ITEM-015718,ORD-011101,PROD-0346,2,154.62,117.96
ITEM-015719,ORD-006302,PROD-0406,4,472.62,22.17
ITEM-015720,ORD-006472,PROD-0630,4,971.74,137.26
ITEM-015721,ORD-006751,PROD-0915,4,364.87,72.24
ITEM-015722,ORD-011403,PROD-0939,3,2276.68,146.21
ITEM-015723,ORD-014739,PROD-0769,4,1712.57,105.51
ITEM-015724,ORD-001213,PROD-0482,3,560.38,27.16
ITEM-015725,ORD-005889,PROD-0825,2,1964.99,43.96
ITEM-015726,ORD-013365,PROD-0724,-2,1781.38,41.35
ITEM-015727,ORD-007183,PROD-0011,3,919.85,70.85
ITEM-015728,ORD-003634,PROD-0372,5,642.93,126.35
ITEM-015729,ORD-000297,PROD-0663,1,1124.11,103.65
ITEM-015730,ORD-008653,PROD-0576,3,2169.43,102.72
ITEM-015731,ORD-008878,PROD-0951,1,169.53,120.9
ITEM-015732,ORD-012705,PROD-0908,3,2342.74,58.06
ITEM-015733,ORD-003789,PROD-0323,3,1762.76,59.15
ITEM-015734,ORD-010976,PROD-0860,4,2549.48,105.41
ITEM-015735,ORD-013583,PROD-0287,3,2255.34,87.98
ITEM-015736,ORD-010084,PROD-0922,2,313.37,45.9
ITEM-015737,ORD-005648,PROD-0772,5,897.32,92.69
ITEM-015738,ORD-000748,PROD-0371,5,346.15,73.93
ITEM-015739,ORD-012564,PROD-0612,2,2304.27,127.77
ITEM-015740,ORD-011251,PROD-0755,3,2849.18,30.51
ITEM-015741,ORD-001214,PROD-0053,3,871.87,37.33
ITEM-015742,ORD-010601,PROD-0323,2,1002.23,38.23
ITEM-015743,ORD-012334,PROD-0099,5,821.96,143.83
ITEM-015744,ORD-007881,PROD-0265,5,2145.73,29.13
ITEM-015745,ORD-000727,PROD-9964,3,459.48,122.23
ITEM-015746,ORD-004476,PROD-0667,2,211.87,52.74
ITEM-015747,ORD-014010,PROD-0166,3,634.03,54.86
ITEM-015748,ORD-010903,PROD-0831,1,2489.19,21.88
ITEM-015749,ORD-000308,PROD-0080,2,1345.21,66.86
ITEM-015750,ORD-014108,PROD-0768,1,550.44,120.3
ITEM-015751,ORD-012593,PROD-0816,4,384.03,35.81
ITEM-015752,ORD-010387,PROD-0307,1,725.69,48.86
ITEM-015753,ORD-003530,PROD-0150,4,1858.6,42.44
ITEM-015754,ORD-004819,PROD-0446,1,1963.44,96.71
ITEM-015755,ORD-012548,PROD-0363,2,646.59,144.88
ITEM-015756,ORD-011640,PROD-0604,5,2246.7,16.27
ITEM-015757,ORD-012723,PROD-0674,2,1701.85,94.6
ITEM-015758,ORD-013868,PROD-0691,1,1311.08,5.11
ITEM-015759,ORD-002019,PROD-0849,1,2644.0,62.88
ITEM-015760,ORD-010023,PROD-0451,3,824.21,106.49
ITEM-015761,ORD-009519,PROD-0098,2,387.52,53.49
ITEM-015762,ORD-008791,PROD-0194,3,474.35,67.93
ITEM-015763,ORD-006163,PROD-0706,1,1383.62,66.56
ITEM-015764,ORD-000384,PROD-0428,4,2525.36,26.97
ITEM-015765,ORD-001025,PROD-0773,2,1273.58,52.55
ITEM-015766,ORD-010452,PROD-0056,4,1340.75,141.59
ITEM-015767,ORD-011570,PROD-0212,5,2875.35,46.7
ITEM-015768,ORD-004333,PROD-0432,1,2122.35,61.25
ITEM-015769,ORD-013165,PROD-0111,2,772.1,128.4
ITEM-015770,ORD-002868,PROD-0774,3,801.77,47.62
ITEM-015771,ORD-000310,PROD-0197,1,1026.77,70.08
ITEM-015772,ORD-010550,PROD-0057,3,1342.4,103.94
ITEM-015773,ORD-014563,PROD-0324,1,661.07,102.98
ITEM-015774,ORD-004010,PROD-0776,2,469.11,22.15
ITEM-015775,ORD-014269,PROD-0816,3,2911.49,63.93
ITEM-015776,ORD-004827,PROD-0995,2,1210.51,100.9
ITEM-015777,ORD-014606,PROD-0231,5,1911.43,143.02
ITEM-015778,ORD-005407,PROD-0935,3,1301.75,31.26
ITEM-015779,ORD-003893,PROD-0243,2,378.46,107.19
ITEM-015780,ORD-003484,PROD-0769,1,2684.06,145.83
ITEM-015781,ORD-005148,PROD-0104,1,285.4,64.09
ITEM-015782,ORD-006814,PROD-0403,3,1404.25,91.75
ITEM-015783,ORD-001549,PROD-0302,4,1605.36,94.76
ITEM-015784,ORD-004448,PROD-0424,3,1567.17,52.77
ITEM-015785,ORD-008682,PROD-0083,3,2344.33,100.34
ITEM-015786,ORD-001374,PROD-0403,1,1071.95,86.12
ITEM-015787,ORD-003088,PROD-0138,3,1240.05,124.99
ITEM-015788,ORD-007209,PROD-0794,3,2254.3,103.02
ITEM-015789,ORD-011219,PROD-0706,5,2345.19,20.22
ITEM-015790,ORD-014021,PROD-0581,3,1064.66,10.83
ITEM-015791,ORD-006771,PROD-0681,1,219.9,14.81
ITEM-015792,ORD-005725,PROD-0105,5,662.06,17.34
ITEM-015793,ORD-006795,PROD-0245,4,966.5,124.51
ITEM-015794,ORD-012354,PROD-0320,4,1538.28,128.79
ITEM-015795,ORD-007873,PROD-0117,5,540.11,112.17
ITEM-015796,ORD-006090,PROD-0510,1,98.39,73.66
ITEM-015797,ORD-002386,PROD-0853,1,856.74,124.68
ITEM-015798,ORD-000445,PROD-0889,3,1530.4,108.17
ITEM-015799,ORD-012134,PROD-0007,2,657.21,103.07
ITEM-015800,ORD-003527,PROD-0910,4,2846.36,18.51
ITEM-015801,ORD-012984,PROD-0522,4,2669.62,35.11
ITEM-015802,ORD-001767,PROD-0387,5,279.45,83.41
ITEM-015803,ORD-006302,PROD-0599,2,1662.79,10.06
ITEM-015804,ORD-003055,PROD-0713,2,168.98,118.82
ITEM-015805,ORD-007148,PROD-0914,2,2126.77,131.73
ITEM-015806,ORD-012212,PROD-0529,3,795.76,41.46
ITEM-015807,ORD-009768,PROD-0187,4,1581.21,126.32
ITEM-015808,ORD-001419,PROD-0053,2,1122.68,132.89
ITEM-015809,ORD-004257,PROD-0685,2,870.28,35.88
ITEM-015810,ORD-001782,PROD-0645,3,2004.67,48.9
ITEM-015811,ORD-004142,PROD-0898,2,2171.19,83.34
ITEM-015812,ORD-014874,PROD-0024,3,2027.91,69.45
ITEM-015813,ORD-011703,PROD-0476,5,913.19,61.95
ITEM-015814,ORD-000902,PROD-9296,3,317.1,140.87
ITEM-015815,ORD-008258,PROD-0756,5,218.03,145.56
ITEM-015816,ORD-005463,PROD-0511,3,2402.84,14.93
ITEM-015817,ORD-006494,PROD-0024,1,2124.6,144.35
ITEM-015818,ORD-011797,PROD-0378,5,1158.13,39.85
ITEM-015819,ORD-011950,PROD-0757,5,1247.04,101.15
ITEM-015820,ORD-014898,PROD-0120,2,900.65,41.76
ITEM-015821,ORD-004043,PROD-0121,2,277.69,68.54
ITEM-015822,ORD-004278,PROD-0786,5,1983.18,48.7
ITEM-015823,ORD-002320,PROD-0733,4,2114.56,16.19
ITEM-015824,ORD-003569,PROD-0234,1,642.64,19.27
ITEM-015825,ORD-001104,PROD-0934,3,1683.71,108.84
ITEM-015826,ORD-003115,PROD-0366,2,568.1,142.93
ITEM-015827,ORD-006099,PROD-0375,4,2520.13,134.16
ITEM-015828,ORD-007298,PROD-0948,2,1967.96,136.23
ITEM-015829,ORD-007857,PROD-0948,2,2804.63,47.69
ITEM-015830,ORD-013989,PROD-0510,5,2574.32,39.22
ITEM-015831,ORD-005057,PROD-0471,4,638.23,64.74
ITEM-015832,ORD-001303,PROD-0267,5,390.69,55.68
ITEM-015833,ORD-006830,PROD-0971,4,2802.4,82.88
ITEM-015834,ORD-008487,PROD-0887,4,1061.78,50.21
ITEM-015835,ORD-003650,PROD-0028,1,2038.07,29.55
ITEM-015836,ORD-010701,PROD-0100,4,2851.15,106.97
ITEM-015837,ORD-013947,PROD-0092,3,1744.43,95.79
ITEM-015838,ORD-001102,PROD-0902,2,2942.07,124.09
ITEM-015839,ORD-005207,PROD-9085,2,1752.4,146.08
ITEM-015840,ORD-013135,PROD-0111,-1,1937.66,12.14
ITEM-015841,ORD-001878,PROD-0444,2,376.68,97.98
ITEM-015842,ORD-006127,PROD-0384,2,591.23,11.84
ITEM-015843,ORD-013414,PROD-0875,3,929.32,142.24
ITEM-015844,ORD-005784,PROD-0194,5,1871.56,72.86
ITEM-015845,ORD-005605,PROD-0092,2,167.61,98.39
ITEM-015846,ORD-002381,PROD-0124,1,490.11,70.83
ITEM-015847,ORD-006263,PROD-0481,2,1296.03,122.32
ITEM-015848,ORD-010472,PROD-0167,5,2898.97,41.56
ITEM-015849,ORD-001250,PROD-0635,1,1738.56,107.8
ITEM-015850,ORD-007630,PROD-0900,2,642.35,86.92
ITEM-015851,ORD-012388,PROD-0855,1,2629.28,48.04
ITEM-015852,ORD-000991,PROD-0422,4,116.31,59.22
ITEM-015853,ORD-013287,PROD-0623,1,2595.2,16.76
ITEM-015854,ORD-001035,PROD-0304,2,547.45,109.89
ITEM-015855,ORD-006950,PROD-0041,1,1731.82,119.93
ITEM-015856,ORD-003965,PROD-0733,2,2010.09,116.88
ITEM-015857,ORD-005039,PROD-0809,3,862.56,138.16
ITEM-015858,ORD-012940,PROD-0703,2,2795.97,29.17
ITEM-015859,ORD-010042,PROD-0387,2,842.89,107.31
ITEM-015860,ORD-010583,PROD-0282,4,1053.36,104.49
ITEM-015861,ORD-013574,PROD-0107,5,1790.43,16.62
ITEM-015862,ORD-013677,PROD-0273,1,460.06,82.74
ITEM-015863,ORD-002980,PROD-0747,1,291.94,69.81
ITEM-015864,ORD-012721,PROD-0457,3,1344.85,13.73
ITEM-015865,ORD-000601,PROD-0823,2,163.39,109.44
ITEM-015866,ORD-001984,PROD-0602,2,1481.98,61.03
ITEM-015867,ORD-012009,PROD-0343,5,1008.6,44.36
ITEM-015868,ORD-014122,PROD-0175,4,1192.7,94.62
ITEM-015869,ORD-004950,PROD-0757,1,629.32,72.73
ITEM-015870,ORD-009832,PROD-0021,1,247.98,95.43
ITEM-015871,ORD-000185,PROD-0563,2,2807.42,111.24
ITEM-015872,ORD-013695,PROD-0945,3,1035.37,5.14
ITEM-015873,ORD-001806,PROD-0269,3,1566.63,59.94
ITEM-015874,ORD-009016,PROD-0144,3,897.41,86.35
ITEM-015875,ORD-000193,PROD-0392,3,570.8,122.54
ITEM-015876,ORD-009801,PROD-0432,3,1471.75,148.98
ITEM-015877,ORD-009746,PROD-0853,3,2351.66,45.92
ITEM-015878,ORD-006108,PROD-0209,3,2712.3,8.23
ITEM-015879,ORD-010089,PROD-0325,5,1186.11,45.28
ITEM-015880,ORD-005093,PROD-0317,3,1154.09,60.01
ITEM-015881,ORD-009625,PROD-0237,5,470.27,73.8
ITEM-015882,ORD-000935,PROD-0633,4,1321.37,112.76
ITEM-015883,ORD-002457,PROD-0158,3,2980.69,74.25
ITEM-015884,ORD-006479,PROD-0240,4,1208.14,74.84
ITEM-015885,ORD-006484,PROD-0903,1,1768.35,40.58
ITEM-015886,ORD-006618,PROD-0781,3,2671.37,39.75
ITEM-015887,ORD-003465,PROD-0762,3,2421.88,19.46
ITEM-015888,ORD-007047,PROD-0694,4,62.07,48.94
ITEM-015889,ORD-000348,PROD-0493,5,1309.94,109.87
ITEM-015890,ORD-001630,PROD-0580,1,574.73,6.08
ITEM-015891,ORD-004740,PROD-0054,3,94.92,30.68
ITEM-015892,ORD-001333,PROD-0273,1,2131.56,31.79
ITEM-015893,ORD-010396,PROD-0497,1,535.75,116.98
ITEM-015894,ORD-014786,PROD-0764,3,1609.22,36.57
ITEM-015895,ORD-008224,PROD-0092,5,297.08,61.67
ITEM-015896,ORD-013448,PROD-0516,4,927.09,88.62
ITEM-015897,ORD-005036,PROD-0956,2,850.99,122.36
ITEM-015898,ORD-003029,PROD-0256,1,2290.53,104.09
ITEM-015899,ORD-011696,PROD-0947,4,2822.11,81.18
ITEM-015900,ORD-011851,PROD-0598,2,825.12,40.07
ITEM-015901,ORD-000198,PROD-0756,5,1589.95,34.59
ITEM-015902,ORD-002527,PROD-0670,3,1322.54,11.26
ITEM-015903,ORD-003828,PROD-0946,2,1036.27,75.72
ITEM-015904,ORD-012964,PROD-0130,4,1147.31,70.23
ITEM-015905,ORD-000745,PROD-0143,4,734.41,121.72
ITEM-015906,ORD-011125,PROD-0658,1,1050.71,81.75
ITEM-015907,ORD-011499,PROD-0781,3,504.23,6.32
ITEM-015908,ORD-005834,PROD-0630,4,2796.33,116.61
ITEM-015909,ORD-000363,PROD-0406,5,557.71,104.22
ITEM-015910,ORD-009228,PROD-0915,5,2604.08,107.55
ITEM-015911,ORD-000283,PROD-0361,1,2701.22,77.44
ITEM-015912,ORD-011774,PROD-0929,2,2948.73,63.91
ITEM-015913,ORD-006401,PROD-0094,5,2258.66,39.08
ITEM-015914,ORD-011779,PROD-0725,4,2340.17,34.9
ITEM-015915,ORD-012398,PROD-0430,5,2520.56,51.56
ITEM-015916,ORD-013848,PROD-0175,2,1805.96,91.47
ITEM-015917,ORD-007172,PROD-0637,4,590.01,122.21
ITEM-015918,ORD-008891,PROD-0818,4,2775.23,78.36
ITEM-015919,ORD-010182,PROD-0383,1,2994.9,37.45
ITEM-015920,ORD-002073,PROD-0193,1,1160.44,9.22
ITEM-015921,ORD-003832,PROD-0718,1,2451.76,41.07
ITEM-015922,ORD-013167,PROD-0623,4,285.85,137.76
ITEM-015923,ORD-003214,PROD-0023,3,1067.75,57.57
ITEM-015924,ORD-011430,PROD-0171,4,943.84,125.17
ITEM-015925,ORD-004182,PROD-0263,4,1076.36,145.46
ITEM-015926,ORD-005390,PROD-0427,3,532.02,97.29
ITEM-015927,ORD-002925,PROD-0792,2,1976.24,62.98
ITEM-015928,ORD-010218,PROD-0152,3,1266.56,34.04
ITEM-015929,ORD-011360,PROD-0305,1,2156.81,42.0
ITEM-015930,ORD-010398,PROD-0655,4,884.16,44.41
ITEM-015931,ORD-014331,PROD-0839,3,2881.34,143.37
ITEM-015932,ORD-001674,PROD-0578,1,644.52,23.82
ITEM-015933,ORD-000283,PROD-0602,1,66.3,42.68
ITEM-015934,ORD-007825,PROD-0283,2,2320.25,142.33
ITEM-015935,ORD-007859,PROD-0336,4,1765.87,70.79
ITEM-015936,ORD-013693,PROD-0603,2,996.08,94.32
ITEM-015937,ORD-008296,PROD-0735,2,2907.37,38.91
ITEM-015938,ORD-014301,PROD-0307,3,2447.68,123.17
ITEM-015939,ORD-004924,PROD-0155,3,2228.05,89.99
ITEM-015940,ORD-008016,PROD-0314,4,798.53,21.13
ITEM-015941,ORD-005728,PROD-0231,1,144.57,78.47
ITEM-015942,ORD-013698,PROD-0214,3,718.13,7.97
ITEM-015943,ORD-013216,PROD-0179,3,221.44,106.41
ITEM-015944,ORD-007039,PROD-0096,5,,100.56
ITEM-015945,ORD-009348,PROD-0624,3,489.25,33.05
ITEM-015946,ORD-003464,PROD-0999,1,713.05,59.31
ITEM-015947,ORD-014690,PROD-0057,1,2857.02,131.27
ITEM-015948,ORD-004530,PROD-0626,3,503.7,74.13
ITEM-015949,ORD-012703,PROD-0202,2,830.08,148.59
ITEM-015950,ORD-007501,PROD-0174,4,455.95,101.01
ITEM-015951,ORD-014078,PROD-0230,1,2735.94,29.36
ITEM-015952,ORD-005133,PROD-0209,4,1575.85,103.37
ITEM-015953,ORD-006473,PROD-0589,4,1661.98,57.96
ITEM-015954,ORD-005461,PROD-0003,2,380.82,86.33
ITEM-015955,ORD-012723,PROD-0246,3,1836.73,137.01
ITEM-015956,ORD-007061,PROD-0179,1,2110.86,19.56
ITEM-015957,ORD-012221,PROD-0399,4,254.18,83.07
ITEM-015958,ORD-011254,PROD-0392,4,1875.69,90.4
